1986  4   1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2	1.2
1986  5   -6.6	-6.6	-6.6	-6.6	-6.6	-6.6	-6.6	-6.6	-6.6	-6.6	-6.6	-6.6
1986  6   10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7	10.7
1986  7   2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2	2.2
1986  8   -7.6	-7.6	-7.6	-7.6	-7.6	-7.6	-7.6	-7.6	-7.6	-7.6	-7.6	-7.6
1986  9   -5.2	-5.2	-5.2	-5.2	-5.2	-5.2	-5.2	-5.2	-5.2	-5.2	-5.2	-5.2
1986 10   6.1	6.1	6.1	6.1	6.1	6.1	6.1	6.1	6.1	6.1	6.1	6.1
1986 11   -13.9	-13.9	-13.9	-13.9	-13.9	-13.9	-13.9	-13.9	-13.9	-13.9	-13.9	-13.9
1986 12   -13.6	-13.6	-13.6	-13.6	-13.6	-13.6	-13.6	-13.6	-13.6	-13.6	-13.6	-13.6
1987  1   -6.3	-6.3	-6.3	-6.3	-6.3	-6.3	-6.3	-6.3	-6.3	-6.3	-6.3	-6.3
1987  2   -12.6	-12.6	-12.6	-12.6	-12.6	-12.6	-12.6	-12.6	-12.6	-12.6	-12.6	-12.6
1987  3   -16.6	-16.6	-16.6	-16.6	-16.6	-16.6	-16.6	-16.6	-16.6	-16.6	-16.6	-16.6
1987  4   -24.4	-24.4	-24.4	-24.4	-24.4	-24.4	-24.4	-24.4	-24.4	-24.4	-24.4	-24.4
1987  5   -21.6	-21.6	-21.6	-21.6	-21.6	-21.6	-21.6	-21.6	-21.6	-21.6	-21.6	-21.6
1987  6   -20.1	-20.1	-20.1	-20.1	-20.1	-20.1	-20.1	-20.1	-20.1	-20.1	-20.1	-20.1
1987  7   -18.6	-18.6	-18.6	-18.6	-18.6	-18.6	-18.6	-18.6	-18.6	-18.6	-18.6	-18.6
1987  8   -14.0	-14.0	-14.0	-14.0	-14.0	-14.0	-14.0	-14.0	-14.0	-14.0	-14.0	-14.0
1987  9   -11.2	-11.2	-11.2	-11.2	-11.2	-11.2	-11.2	-11.2	-11.2	-11.2	-11.2	-11.2
1987 10   -5.6	-5.6	-5.6	-5.6	-5.6	-5.6	-5.6	-5.6	-5.6	-5.6	-5.6	-5.6
1987 11   -1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4	-1.4
1987 12   -4.5	-4.5	-4.5	-4.5	-4.5	-4.5	-4.5	-4.5	-4.5	-4.5	-4.5	-4.5
1988  1   -1.1	-1.1	-1.1	-1.1	-1.1	-1.1	-1.1	-1.1	-1.1	-1.1	-1.1	-1.1
1988  2   -5.0	-5.0	-5.0	-5.0	-5.0	-5.0	-5.0	-5.0	-5.0	-5.0	-5.0	-5.0
1988  3   2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4	2.4
1988  4   -1.3	-1.3	-1.3	-1.3	-1.3	-1.3	-1.3	-1.3	-1.3	-1.3	-1.3	-1.3
1988  5   10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0	10.0
1988  6   -3.9	-3.9	-3.9	-3.9	-3.9	-3.9	-3.9	-3.9	-3.9	-3.9	-3.9	-3.9
1988  7   11.3	11.3	11.3	11.3	11.3	11.3	11.3	11.3	11.3	11.3	11.3	11.3
1988  8   14.9	14.9	14.9	14.9	14.9	14.9	14.9	14.9	14.9	14.9	14.9	14.9
